324748	343587	位置确实非常好，基本不用出门就可以逛遍乐天几大商场，过了马路就是明洞，因为韩国室内很热，住在这就可以不用穿外套直接穿薄衣服去逛商店，不会在室内热的难受了，一定要定40平的豪华房，上次来时旅行社帮定的直接帮忙升成了豪华房，这次不知道直接定的，结果普通房只有一点点，跟个七天的房间一样大，两人住着再加上行李非常非常的拥挤，这房间条件实在配不上五星级，早知道就住威斯汀了
324748	343589	服务很好，就是房间小，购物很方便，通往乐天百货、olive young，离明洞很近
324748	343590	酒店位于闹市区，乐天免税店就在隔壁，明洞街市就在马路对面，酒店B1走道可以直接通往商场和地铁站，出行绝对方便。
324748	343591	每次来韩国都是住在这 比较方便
324748	343594	不错，方便
324748	343595	五星 没话说 方便 干净 服务好
324748	343598	房间很大，三人间很不错
324748	343599	不错 就是房间太小
324748	343600	位置没的说，出门吃喝逛玩儿全都近在咫尺，下次来还住
324748	343602	位置得天独厚，对面就是明洞，楼下就是乐天百货， 我们选择离开韩国前一晚住在这，为了方便购物。事实证明，这是个明智的选择，买了两个小家电，直接拿回去房间放，省了很多力气。房间说实话很小，大行李箱没办法很好地摊开，这点跟五星的标准不太符合，相对于整体面积，洗手间布局合理，不拥挤，而且设施齐全。值得称道的还有大堂的服务，清一色西装革履或职业套装，从前台办理入住的服务员到巡场的行李生全都很热情、主动，有礼貌，我认为乐天大堂的服务水平可算是韩国服务业的标杆了！
324748	343604	充分感受到5星级的优质服务，地理位置极佳，到东西南北都不远，下次还会选择他。
324748	343606	房间超大，服务也不错哦！
324748	343607	明洞最好最方便的酒店了，豪华房主楼，好
324748	343608	非常不错，同事们经常会去的酒店
324748	343610	位置极佳，楼下就是乐天免税店，马路对面是著名的明洞，门口是地铁2号线，下次还会住的。
324748	343663	
324748	343667	酒店还可以，就是比较小。
324748	343668	位置非常好，房间干净整洁，服务好。
324748	343670	环境很不错
324748	343671	酒店地段不过，就是看着还是有点旧了，五星中规中矩，房间不大…
324748	343672	酒店地理位置超好，吃饭逛街都很方便。服务各方面也都还不错。床小了点，带孩子就不大方便。另外，如果也能有直达金浦空港的大巴就最好啦
324748	343673	靠近明洞，隔壁就是乐天免税店，非常方便地铁202号站8号口，就是2号线，韩国地名比较绕口记编号很方便，可以去地铁站的便利店买T-money卡，返回前可以退，但是我忘记退了……
324748	343674	非常方便，离明洞南大门和东大门都很近，酒店的服务非常好！
324748	343675	交通便利，环境舒适，服务特别好。购物旅行商务最好的选择。
324748	343676	地理位置不错！
324748	343677	感觉很好，方便的地点，良好的服务，希望酒店多考虑中国人住宿的便利，配备中文服务人员的比例，毕竟酒店中国人的住宿的比例大
324748	343678	已经是第四次入住了，酒店的位置真的是极其便利，特别是对于带着孩子的我来说，地下一层就是地铁二号线和还有乐天超市，马路对面就是明洞，大家可以不用走地下通道，因为看到有人说走地下通道太累了，其实酒店出去，稍微左转，就有人行横道，可以直接去到明洞，酒店楼上是乐天百货和免税店，购物便利
324748	343679	很好的酒店
324748	343681	方便快捷，去免税店，外出都方便的不得了，门口就2号地铁出入口，去哪里都可以，门口6701去机场，还能把行李送到门口车站，服务态度超好，就是有点小贵哦哦……其他均满意的不得了，下次再来哦！
324748	343682	其他都不用说，就是房间太小，小孩只能在床上呆着，没办法换了个大房间，实在是对不起这个价钱。
324748	343683	还不错，就是房间蛮小的
324748	343686	去首尔只选这家，位置好，干什么都方便！
324748	343687	位置好 服务好 不过对于中国游客众多来说 可以加强中文服务就更好了
324748	343690	非常棒的酒店。购物吃饭都很方便。最主要的是酒店的服务员的态度简直好到爆。果然是韩国人，都非常有礼貌
324748	343691	位置太好了，如果考虑在明洞血拼的，隔壁就是乐天百货，电梯直接到地下一层就是，里面还有超市以及餐饮店。就是乐天免税后的价格比仁川机场免税店还贵不少，当然这个跟酒店没啥关系，虽然是同一家集团的。如果去乐天世界玩，有免费中巴接送，注意返程最晚是7点，最好提前预约一下。如果去仁川机场，酒店外面就有机场巴士，就在大门左侧，20分钟左右一班，可以在酒店前台买票16000韩元。本来携程有免费wifi跟机场接送服务，可是忘了预约没拿到。
324748	343692	地点一级棒，去哪儿都方便，就是房间有点贵，其他都还好
324748	343694	朋友推荐，确实不错。
324748	343696	服务超级好，位置当然是棒棒的，一分价格一分货！
324748	343698	酒店位于明洞，交通便利，酒店高大上，机场大巴也超级方便，总之值得推荐
324748	343699	酒店位置超级好，每次去首尔都订这里，出门就是地铁站，过个地下通道就是明洞了，机场大巴可直接到酒店门口，免税店和乐天百货都在酒店旁边，东西买多了可以先放回房间然后继续，也可以让店员送到酒店房间。房间设施挺好的，新翼比主楼舒服，大床尺寸一家三口睡都没问题，俱乐部楼层不允许孩子使用行政酒廊，所以没享受到免费下午茶。早餐很丰富，在酒店前台买餐券比直接去吃便宜。总之同样是乐天，比乐天世界酒店好很多，硬件和服务都棒。
324748	343700	服务很好，购物非常方便。
324748	343702	酒店的位置好，跟免税店联在一起购物很方便。过马路就是明洞，休闲购物首选。酒店提供中文服务有待加强
324748	343754	位置很好，隔壁就是乐天的免税商店。。 离明洞也很近，出门右转个弯就到了
324748	343758	出行很方便，周边旅游景点很多。都在步行范围内
324748	343759	非常好，下次还来
324748	343761	大厅到处看着气派大气，到了房间一看简简单单，新楼的大堂在14楼，楼下就是乐天免税跟乐天百货，过个马路就是明洞大街，交通便利，值得推荐
324748	343762	很一般的酒店，就是位置特别好，楼下是免税店，走到明洞大概5分钟的样子，除了酒店设施比较老旧以外其他都还可以
324748	343763	离明洞很近，酒店与乐天百货和免税店相连，购物的话十分方便。服务也很好，很有礼貌，主动询问，热心帮忙。酒店自助餐也很不错。就是房间比较小，设施不算新。
324748	343764	酒店位置很好，出门购物 吃饭很方便、对面就是明洞！出行酒店地下就可以直通地铁站！下次还会选择入住
324748	343765	房间很小，不值得这个价格
324748	343766	这次是第三次入住首尔乐天酒店了，对于该酒店一直有很好的印象。首先，酒店位置非常便利。从仁川机场可以做6701机场大巴直接到达酒店门口；酒店与乐天商场及免税店相连，购物、吃饭非常方便；酒店就在明洞，过马路实际上就进到了明洞商业区，逛街方便。其次，酒店非常干净、整洁。三次入住是体验了不同的房型，无论是行政房还是普通房间都非常干净，设施、设备很好。再次，酒店的服务非常好。服务员无论何时都笑脸相迎，有问必答，态度友善。总之，非常推荐这家酒店。不过，大家同时也可以关注比较一下旁边的威斯汀，位置上就在乐天的旁边，也非常好，有时候有特价，所以住一下也很开心。
324748	343767	每次都住挺好哒～
324748	343768	并非常舒适
324748	343769	就是太小l
324748	343770	离明洞很近，乐天免税店也方便，买了东西可以直接拿回房间，就是房间略小，地理位置出行都很方便
324748	343772	酒店位置相当不错 可以直通乐天免税店 购物后可以直接放回酒店 太方便了
324748	343773	回来已经好多天了，觉得应该对乐天酒店的服务真诚的给予评价，我们入住的是三人的家庭房，因为水龙头发生一点小问题，语言还不那么顺畅，多亏了寄存处的李洗宾小姐非常专业的协调，热情礼貌帮我们解决问题！非常满意，下次还会选择入住乐天的！
324748	343774	一直住这里 方便购物 很好
324748	343777	The location was very convenient and the rooms are clean and comfortable. A great experience indeed!
324748	343778	方便又舒适，服务很好，就是价格小巨
324748	343781	不错，挺好的，干净整洁，价格也合适
324748	343782	酒店位置不错，对面就是明洞。我们住的是女士楼层，除了电梯要刷卡进入以外，楼层也要刷一下卡。酒店大门口左前方就是机场大巴6701的上下车点。如果从酒店去机场，可以在酒店前台买大巴票，16000韩元一个人。
324748	343783	非常不错，就是房间小点，酒店非常细心，生日都被发现了，还送了蛋糕！
324748	343785	交通便利，购物方便！楼下就是乐天百货店，对面就是明洞。
324748	343787	去购物的话住这里很方便 但是携程很容易出错 我们定的房间和时间都错了 还好酒店给我们升级了 酒店服务非常好
324748	343789	酒店位于明洞，交通便利，房间很干净，布置的也很温馨，特此推荐
324748	343790	位置真心好
324748	343791	地点非常好 去哪都很方便 服务非常好
324748	343793	地理位置超级适合自由行，明洞、乐天免税店、景福宫光化门走走就到了，唯一缺点房间太小了。来回仁川机场6701的大巴就在门口，去乐天世界有免费来回班车，方便！每年去首尔shopping都住这里
324748	343842	好。。。？。。。。。。。
324748	343846	位置真心不错，地铁2号线口，可直接去梨花女大，弘益大学，乐天世界等，换乘其他线路也比较方便，紧邻明洞，逛街方便，只是感觉周围吃的比较贵一些，我们这次住的是新楼，房间比较大，去机场6701，门口坐车，约70分钟到达。
324748	343847	酒店服务很好，环境也很好，就是游泳池太小了。。
324748	343849	总体还不错。也很方便
324748	343850	去乐天百货购物非常方便
324748	343851	酒店价格略高，但相当方便，如果再明洞逛街购物，乐天酒店应该是首选，逛累了可以马上回房间休息，尤其适合老人小孩
324748	343852	酒店的位置是没话说的 隔壁就是乐天百货和乐天免税店 去韩国玩就是去买东西的 买完送房间里 继续再出去逛 非常方便 而且酒店很有名 没有出租车司机会不认识 这点对于去旅游的来说很重点 不过乐天是老酒店了 装修没有那么现代好看时尚 卫生不用担心 就是介意环境的可能会觉得没那么好 下次去肯定还是住乐天
324748	343853	很好的入住体验
324748	343854	很赞的酒店。地理位置超赞，逛明洞就不用说了，去哪个门都是10分钟左右的车程。酒店服务也很赞，送东西速度超快。房间很干净。洗手间的洗发水和护发素品质不错，没有辜负我没有带自用的洗发水和护发素的心。
324748	343855	酒店很不错，方便，位置也很好，不错
324748	343856	第二次入住乐天酒店，房间环境很好，离明洞购物点超级近，旁边就是乐天商场，自助早餐非常丰富。圣诞气息棒棒哒
324748	343857	交通非常方便，从仁川机场坐6701直接到酒店，返程去机场也超方便；地理位置好，离主要景点都不远，乐天百货就在楼下；服务热情，酒店生意爆好。
324748	343858	乐天就是地理位置好，酒店设施相对有点旧了。
324748	343860	土豪酒店，服务糟糕，和旁边的westin明显不是一个档次的。
324748	343861	环境，设施，服务，地理位置都很好。
324748	343862	位置很好，下楼隔壁就是乐天免税店，买东西非常非常方便！走五分钟就是明洞主路，吃吃喝喝完全没压力！房间虽然偏小不过很干净。前台服务态度也很好，酒店提供的早餐也不错！有一点要表扬，在房间里不小心打破了一个玻璃杯，退房时向前台提出赔偿玻璃杯钱，但是前台说不用赔，还问了我们有没有受伤！这点相当满意！下次还会住
324748	343864	房间挺宽敞，为什么床头没有插座，其他都挺好，能送水果就好了，套间也不送。
324748	343865	我感觉这家酒店服务很好在市区中心购物方便交通也很便利。
324748	343866	购物餐饮都很方便，就是价格太高
324748	343869	酒店环境挺好！地理位置好，逛街吃饭都方便，已经住过几次，酒店服务挺好！很热情！
324748	343870	酒店设施一般
324748	343871	就是房间太小了，不过出去吃东西免税店买东西还是很方便的，下次还能够选择入住。
324748	343873	酒店环境还有地理位置都很好，方便出行和购物，酒店还有会说中文的服务人员，沟通无障碍啊～
324748	343875	最满意的还是位置，购物方便。环境不错，设施也很全，唯一不太满意的就是浴室的隔离是玻璃的，很不适应。
324748	343877	酒店位于明洞中心，去乐天免税店跟明洞一条街，超级方便，酒店设施相当好，特此推荐
324748	343878	非常好的酒店，环境安逸，交通便利，出游明洞很便捷，附近多多美食，推荐！
324748	343879	酒店位置，硬件都不错。但是如果带两个孩子一定要订四十平米那个。27的太小了，打开两个箱子都费劲。不要听携程说不能接受十四岁以下入住，根本没有这个规定。人家只是说不能在行政房餐厅吃饭？还有女士房不接受小孩子入住。三岁以上孩子去餐厅吃早餐都要付费。
324748	343881	酒店设施0k，就是价格小贵。
324748	343930	位置地点很好，对面就是明洞，但是酒店比较旧些
324748	343934	来首尔的话还是要住在明洞附近的。乐天酒店住惯了，还真的觉得很好。楼下有免税店、百货店、地下有食品铺子，还能买到日式甜点，真的太幸福了！早餐内容很棒，店员都很nice的。帅哥服务生也是超级多。酒店分新楼及旧楼。分别的话，顾名思义新楼设施好点罗。买买买的各位姐姐妹妹完全不用担心东西买多了怎么办，就算这么近，买好直接扔酒店里再去买买买呀！
324748	343935	酒店位置在相当不错，购物非常方便。楼下就是地铁，不用出门就可以去很多地方。前台有中文翻译，态度也非常好。
324748	343937	酒店服务不错
324748	343938	该酒店入住两次，各方面都是满意到没有挑剔。 虽然都是亚洲国家，酒店的整体到细节都让你觉得很贴心，花这个钱是值得的。也情愿付小费
324748	343939	非常好的酒店，设施维护的很好，酒店每一个员工都很有专业素养，值得推荐。
324748	343940	酒店位置很好，环境也不错、交通便利，配套设施完善
324748	343941	每次出差都会住的酒店。酒店内人员都很好。早餐不错，就是有点小贵。
324748	343942	价格贵，房间设施空间一般般，购物方便！
324748	343943	酒店很好！离明洞、免税店都很近！还有懂中文的欧巴！另：这携程担保金退还时间太长，打电话问居然是一到三个月内还！坑！
324748	343944	酒店位置很好，大堂超级大，服务也棒棒的
324748	343945	Great hotel in Seoul I ever stay.
324748	343946	位置很好，很方便，地下一层还有好多好吃的
324748	343948	酒店总体很满意 有会中文的服务人员 态度也非常好 礼宾也会主动帮忙拿行李！不过房间面积比较小 去免税店有直接的通道非常方便 免税店人太多 全都是中国人。沟通无任何障碍
324748	343950	位置非常好，房间很大，干净舒服
324748	343952	服务超级好，前台及行李服务
324748	343953	酒店位置優越，門口就是地鐵站，過馬路就是明洞，服務態度一流，是我住過五星酒店中最好的，工作人員面上時刻帶著笑容鞠躬打招呼，完全沒有國內的那種高冷愛理不理的感覺。這次入住過程中投訴過對面房間的噪音騷擾，酒店方面非常及時處理，過後還會在門口附近觀察有沒有得到改善，態度認真負責，最後因為對面房間的熊孩子實在太難得到控制，經理也及時作出解決方案升級我們的房間，總的來說這次入住非常滿意，很欣賞他們認真負責的工作服務態度！
324748	343954	酒店很好 每次带孩子都住这里
324748	343957	非常方便 服务一流
324748	343958	太旧了，四星都比这好
324748	343959	值得再次入住
324748	343961	很好很好很好很好很好很好很好很好很好
324748	343963	酒店设施很好，服务也非常到位！特别要提出的是：入住的第二晚，孩子突然发烧抽搐，酒店的工作人员立即赶来并叫来了急救车和中文翻译，一起带孩子去医院直到孩子退烧后一起回到了酒店……第二天一早，酒店客服人员又给孩子送来了水果和糕点并用中文写了慰问卡表示慰问。希望把我们的谢意转达给乐天酒店！谢谢！
324748	343965	韩国行。最方便的的酒店。。。。。。，，，
324748	343966	地理位置相当便利，就在市中心，去哪里都方便。设施环境也超级棒，尤其是四楼的健身房、游泳池、室内GOLF球场。
324748	343967	酒店位置很好，和乐天购物商场相连，购物，用餐都很方便。酒店早餐很好，有很多选择，口味也不错。
324748	343969	到达时间已经是凌晨2点了～服务态度没得说，虽然没有中文服务，但是还是可以用英语加一点中文加上翻译机，顺利入住～????
324748	344017	住的好满意好满意好满意
324748	344021	位置极佳！吃买均非常方便！下回首尔继续选这家酒店！
324748	344022	很好很舒适，尤其是服务的工作人员，都很有耐心很温柔，虽说并不是每个人的汉语都非常好，但是只要客人有疑问，一定会竭尽所能，不管是反复询问还是转接电话，真心不错！
324748	344024	房间很好 还帮我换到了女士楼层 房间很大 卫生间也很好 地理位置真的很方便 出门过个地下通道就是明洞街头 晚上有很多小吃摊 还有就是逛免税店也很方便 行李员都很热情 酒店门口就可以坐机场大巴 来回机场都很方便 推荐！
324748	344025	值了，一点不亏！
324748	344026	很好的酒店，交通方便，服务很好，每一个工作人员都很专业。
324748	344027	酒店很方便，就在免税店楼上，出门就是明洞。
324748	344028	酒店位置好
324748	344029	位置很好。乘车也方便。酒店地理位置非常好，楼下就是乐天免税店，而且去哪里都很方便，住的豪华大床房，还是不错的，有独立淋浴房，卫生间有环境音乐很让人舒心，最人性的就是室内的温度很舒适
324748	344030	酒店还是一如既往的很干净，每次来都住这里
324748	344031	方便，价格合理
324748	344032	首尔旅游购物首选哦！
324748	344033	购物非常方便，去乐天明洞下了楼就到，环境很好
324748	344035	房间不大，设施比较陈旧，但服务很好，地理位置也非常棒，还有去乐天世界的免费巴士
324748	344037	整体感觉酒店还不错，就是房间的设施设备有些怀旧
324748	344039	酒店太旧
324748	344040	位置很不错，最大的优点就是购物方便，！给我们的房间是普通双人间，感觉不是很大，设施还是隔壁富拉泽的好！
324748	344041	周边设施很好，穿一个马路步行几分钟就能到明洞，酒店旁边就是乐天百货，购物超级方便，酒店设施豪华，就是房间太小，太太太小，不超过20平米的，房价感觉和房间不成正比，不过也跟韩国国家小有关系吧。别的还是不错的，对了，回国的时候酒店订的酒店到机场的大巴太恶心，下次再去，宁愿打车
324748	344044	非常好的酒店。
324748	344045	房间小一点，硬件一般，但是位置是非常的好
324748	344046	酒店的位置很好，去明洞等地，步行即可。交通方便，计程车方便，且一层大堂就有通往地铁的电梯，适合不同人群出行。因为看了网上的评论，特意要求住宿在主楼，环境、设施均好，房型稍小，行李间小。在房间内备有三星的手机，供使用，已经充好电，特别用中、韩文注明：外出期间如有需要长按1键，可与前台联系，取得帮助。服务很好，在取行李时主动帮忙，得知想要乘坐机场巴士时，主动询问是否购票，并主动帮忙买票，送至乘车地点。
324748	344047	很好的酒店，方便
324748	344048	周边像小菜场一样到处卖便宜货，乱七八糟...酒店总体设施和服务远远不如hyatt和shilla，下次还是去南山算了。
324748	344050	酒店位置好就不用说了，购物吃饭交通，样样便利。在乐天百货买的衣服，因需修改没能马上提货，百货下班前送到酒店前台然后直接送房间，太贴心了。
324748	344052	购物方便 舒适 干净
324748	344053	地理位置很好，方便，东西拿不动，回酒店放好继续出发，服务也蛮好的，还能退税，赞！！！
324748	344054	购物超方便，可以等开门就去逛，这样人少很多，买多了放酒店可以继续逛
324748	344056	很方便，设施也很好，酒店楼上好吃的也很多，可惜结账时忘了开返税单
324748	344104	住的很满意很满意
324748	344108	还不错，就是入住时，酒店把携程的订单漏掉了，不过确认后免费升级了顶层大床房，还不错
324748	344109	服务很好，购物方便，整体还是很不错的，值得推荐
324748	344111	酒店的工作人员都很热心 服务到位 也有会说中文的客服 房间很大 也打扫的很干净。最重要地理位置好 旁边就是明洞还有免税店 买好东西可以直接拿回酒店～以后来首尔就选这家酒店啦～
324748	344112	一直住這家，感覺還可以
324748	344113	好好好，每次出差必选
324748	344114	出行方便第二次入住 就是早餐 连续吃了五天一样的..以后不会再酒店早餐 没有变化 国内每天换一次。
324748	344115	高层采光，环境都不错
324748	344116	酒店地理位置绝佳，边上就是明洞，同时可直通乐天百货。服务态度很好。
324748	344117	地理位置很方便，房间在韩国也还算大，下次去继续选择这里
324748	344118	很好，下次还定这里，不会坐地铁
324748	344119	酒店服务还是一如既往的一流。酒店位置周边环境无懈可击。美中不足的是非常多前来购物的游客 显得很嘈杂。
324748	344120	还是很专业的，能够感觉到高级酒店的气氛
324748	344122	没有使用酒店内物品退房时说我们用了，建议大家入住时先看清楚，尤其是房间内的零食。
324748	344124	位置很好 服务也好 都很客气 非常推荐哦
324748	344126	非常不错的酒店，就是住宿时一定要选择有早餐的房间，不然早餐会比房费还贵
324748	344127	每一次都入住这里，出入方便，就是房间太小，国外都这样吧！其他都好
324748	344128	酒店环境很好，服务一流的，地理位置很方便，景点基本上可以步行游玩，省事省力的。
324748	344132	服务和交通都很好，可是，酒店房间实在不敢恭维了，很小很小，而且设施也略显陈旧，吹风机是不好用的，由于晚上回酒店时间很晚，也就没有打扰酒店更换。
324748	344133	酒店的位置很好，离明洞很近，酒店的大巴很方便，去乐天世界不错，节省时间和费用，酒店的设施我们住的主楼，可能是年代久远？房间很小，卫生不像五星酒店，还是有死角的，但是短期旅行还是不错的，楼下就是商场和免税店。
324748	344134	綜合條件都很好。
324748	344135	非常满意。
324748	344137	位置好是最大的优势
324748	344139	特别好，特别方便
324748	344140	物有所值！
324748	344141	位置无敌了，走两步就是乐天免税，对面是明洞的商业街，有吃有逛的，房间大小和设施都不错，主要就是位置太好了，逛街是没的说，值得推荐
324748	344143	不错，就是房间里空气不是很好
324748	344191	位置、设施，服務都相当不错，挺滿意！
324748	344195	不选择携程出行会更好、建议大家多比较旅行网
324748	344196	酒店服务很好，出行方便，有直达大巴车！！
324748	344198	房间挺好的
324748	344199	2人住的标准房还挺大，先前看的大床房房间很小。乐天免税店就在旁边
324748	344200	一如既往的好
324748	344201	酒店设施完善，服务不错
324748	344202	服务很好。设施很好。环境很好。
324748	344203	对于购物来说住在这里是最方便的，如果是休闲娱乐就显的人多些
324748	344204	还可以吧，离乐天免税店近，主要就是去购物了，但是那忍不是一般的多啊
324748	344205	就是房間小了點。
324748	344206	地理位置方便。服务亲切。
324748	344207	服务不错，大堂里的帅哥服务员很亲切。
324748	344209	服务很好，环境也很不错
324748	344211	附楼 the new wing 房间比较大，性价比高。酒店中文服务没有找到，但英文交流也没什么问题，就是少点亲切感。行李寄存等服务很好
324748	344213	地理位置：非常非常的方便，无论是地铁，机场大巴，都刚好在门口。在明洞马路对面，周围被各大商场包围，如果就来一个星期，想仔细逛逛，保证你一个星期都逛不完！从平价到奢侈，从超市到免税都因有尽有。从酒店打车到东大门也是很快的，晚上15分钟不到。到机场大概1小时。半夜饿了，对面有很多可以吃饭的小店。炸鸡店做的都非常棒
324748	344214	条件不错，服务员态度很好，房间不大
324748	344215	环境不错 值得购买
324748	344219	已经住了4次了，位置好，服务也可以，方便
324748	344220	小呀 和国内2、3百的差不多大 进门就是床 过道放行李箱就没地方了 还不如加几百元住豪华房 差距很大
324748	344221	酒店房间虽小，五脏俱全，购物的最佳选择，楼下就是乐天，赞
324748	344222	位置太好了，还有中文服务，都满意
324748	344224	房间很小 很朴素 五星来说差了点 地段很好 很方便 楼下有免税 对面是明洞 服务很好
324748	344226	乐天的酒店都还不错，大，设施完备，人性化。科技化。酒店地理位置很好，离明洞最繁华的地方很近，步行5分钟就可以了。去别的景点也很方便，地铁直接有口子进酒店噢。
324748	344227	都很方便，就是分不清主楼副楼
